"","b1","b2","b3","b4","b5","b6.1","b6.2","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24.1","b24.2","b25","b26","b27","b28","b29","b30","b31","b32"
"1153",2,1,0,1,0,0,0,4,1,0,0,0,1,1,1,1,1,2,0,1,1,0,1,1,1,1,1,1,1,3,3,1,1,0
"1154",1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"1155",1,1,0,0,1,1,2,2,1,3,1,1,0,1,1,1,2,2,1,1,1,0,1,0,1,1,0,1,1,2,3,1,1,1
"1156",2,1,0,1,0,0,2,2,1,3,1,1,1,1,1,0,2,2,0,1,2,1,0,0,1,1,1,1,1,2,1,1,0,0
"1157",2,1,0,1,0,0,0,1,1,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"1158",1,1,1,1,1,0,2,4,1,3,2,1,1,1,0,1,2,2,1,0,2,1,1,1,0,0,1,1,1,2,1,1,1,1
"1159",1,1,1,0,0,1,2,1,1,3,0,0,1,1,1,1,2,2,1,1,2,1,0,0,0,0,1,1,1,2,3,1,1,1
"1160",2,0,0,1,0,0,2,2,1,3,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,2,2,0,1,1
"1161",2,1,1,1,0,0,1,3,1,3,0,1,1,0,1,0,2,2,0,1,2,1,0,1,0,0,1,1,1,0,3,1,1,0
"1162",1,1,0,1,1,0,2,4,1,0,2,0,1,1,1,1,2,2,1,1,2,1,1,1,1,1,0,1,1,4,3,1,0,1
"1163",2,0,0,1,0,0,0,4,1,3,1,1,1,0,0,0,1,2,0,1,1,0,0,0,1,1,1,1,1,0,2,1,1,0
"1164",2,1,1,1,0,0,1,4,1,3,0,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1165",2,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,2,0,1,1,0,1,0,1,1,1,1,1,2,3,1,1,0
"1166",2,1,0,1,1,1,1,3,1,3,2,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,0,1,3,3,1,1,0
"1167",0,1,1,1,0,0,2,2,1,0,0,1,1,1,1,1,1,0,0,0,2,1,1,0,0,0,1,0,1,2,1,1,1,0
"1168",2,1,0,1,1,1,2,4,1,3,2,1,1,0,1,0,1,2,0,0,1,1,0,1,0,0,1,1,1,2,2,1,1,1
"1169",1,1,0,1,0,0,0,1,1,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
"1170",0,0,0,1,0,0,1,1,1,3,0,0,1,1,1,1,2,2,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0
"1171",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,0,1,3,3,0,1,1
"1172",1,1,1,1,1,0,2,2,1,3,1,0,0,1,0,1,0,2,0,1,2,1,1,1,0,0,1,0,1,4,2,1,1,0
"1173",1,1,1,1,1,0,2,4,1,0,1,1,1,1,0,0,2,2,1,0,1,1,1,1,0,0,1,0,1,2,3,1,1,0
"1174",1,1,0,0,0,0,2,3,1,3,0,0,1,1,1,1,0,2,0,1,2,1,0,1,0,0,1,1,1,2,2,1,1,0
"1175",0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"1176",2,1,1,0,1,0,2,3,1,3,1,1,1,1,1,0,2,2,1,0,2,1,1,1,1,1,1,1,1,3,3,1,1,0
"1177",2,1,0,1,1,0,0,3,1,3,0,1,1,0,0,0,2,2,1,0,2,0,1,1,0,0,0,0,1,2,0,0,1,1
"1178",1,1,0,1,1,0,2,4,1,0,1,1,1,1,0,0,2,2,0,1,2,0,1,1,1,1,0,0,1,2,2,1,0,0
"1179",0,1,1,1,1,0,2,2,1,3,1,1,1,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,1,2,1,1,1,1
"1180",1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,3,1,1,0,0
"1181",1,1,0,1,1,0,2,1,1,3,0,1,1,1,1,1,1,2,1,0,2,0,1,0,0,0,1,1,1,3,1,1,1,1
"1182",2,1,1,1,0,1,2,4,1,3,2,1,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,1,1,3,3,1,1,0
"1183",0,0,0,1,1,0,2,2,1,0,1,1,1,0,0,1,2,2,1,0,2,0,1,0,0,0,0,1,1,0,2,1,1,0
"1184",1,1,0,1,0,0,2,4,1,0,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,1,1,0,0,2,1,1,1,0
"1185",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0
"1186",1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,3,1,1,0,0
"1187",1,0,0,1,1,0,1,1,1,3,0,0,1,1,0,0,0,2,0,1,1,1,0,0,0,0,1,1,1,2,1,1,1,0
"1188",0,1,1,1,0,0,0,4,0,0,1,0,0,1,1,0,2,2,1,1,1,1,0,0,1,1,1,1,0,2,3,1,1,0
"1189",0,1,1,1,1,0,0,1,1,3,0,1,1,0,1,1,0,0,1,1,2,0,0,1,0,1,1,1,1,1,0,0,1,1
"1190",2,1,0,1,1,0,2,3,1,3,2,1,1,0,1,1,2,2,1,1,2,1,1,1,0,0,1,1,1,4,1,1,1,0
"1191",2,1,1,0,0,0,2,3,1,3,2,1,1,0,0,1,2,1,0,1,1,1,0,1,0,0,1,1,1,2,2,1,1,0
"1192",1,1,1,0,1,1,2,4,1,3,1,1,1,1,0,1,2,2,1,1,2,1,1,1,1,1,1,0,1,3,2,1,1,0
"1193",0,1,1,0,0,1,1,2,1,3,0,1,1,0,1,0,1,2,1,1,2,1,1,0,1,1,1,0,1,2,2,1,1,1
"1194",2,1,1,1,0,0,2,4,1,3,1,1,1,0,1,0,2,2,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"1195",2,1,1,1,0,0,2,2,1,3,1,0,1,1,0,1,1,2,1,1,1,1,1,0,1,1,1,1,1,4,2,1,1,0
"1196",2,0,1,1,1,0,1,2,1,3,0,1,1,0,0,0,2,2,1,0,2,0,0,1,0,1,1,1,1,4,2,1,0,0
"1197",0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0,0,1,1,2,2,1,1,0
"1198",2,1,1,0,1,1,2,4,1,0,0,1,1,1,1,1,2,2,1,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1
"1199",0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0
"1200",2,1,1,1,1,0,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,0,1,4,3,1,1,0
"1201",2,1,0,1,0,0,2,4,1,3,1,0,1,1,0,0,1,2,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
"1202",0,0,0,1,0,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,1,1,4,3,1,1,0
"1203",0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,2,0,1,1,0,1,1,0,0,1,0,0,0,0
"1204",1,1,1,1,1,0,0,4,1,3,2,1,1,0,0,0,0,2,1,0,2,0,0,0,1,1,0,1,1,3,1,1,1,0
"1205",2,1,1,1,1,0,2,3,1,3,1,1,1,1,0,1,2,2,0,1,2,1,1,0,1,1,1,1,1,2,2,1,1,1
"1206",1,0,0,0,1,0,2,1,1,3,0,1,1,1,0,1,2,0,1,0,1,1,0,1,1,0,0,0,1,4,3,1,0,0
"1207",1,1,1,1,0,0,1,2,1,3,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,3,1,1,0,1
"1208",1,1,1,1,0,0,0,2,1,3,0,1,1,1,1,1,0,2,0,1,2,1,0,0,0,0,1,1,1,2,2,1,1,0
"1209",2,1,1,1,0,0,2,3,1,0,1,1,1,1,1,1,2,2,0,1,2,1,0,1,1,1,1,1,1,2,1,1,1,0
"1210",0,1,0,0,1,0,0,2,1,3,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,3,1,1,0,0
"1211",1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,2,1,1,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0
"1212",2,1,0,0,1,0,1,4,1,3,0,1,0,1,1,1,2,2,1,1,1,1,1,1,0,0,0,1,1,2,2,1,1,0
"1213",2,1,1,1,0,1,2,4,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,0,1,4,2,1,1,0
"1214",2,1,1,1,0,0,1,3,1,3,0,1,1,1,1,1,2,0,1,0,2,1,0,1,0,0,1,1,1,0,1,1,1,0
"1215",0,1,1,1,0,0,1,2,1,0,1,1,1,0,0,0,1,2,1,0,2,1,1,1,0,0,1,0,1,3,0,0,0,1
"1216",0,0,1,1,0,0,0,3,0,3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
"1217",1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,2,1,0,2,1,0,0,1,1,1,0,0,4,1,1,1,0
"1218",1,1,0,1,1,1,2,3,1,3,2,1,0,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,0
"1219",2,1,0,1,0,0,2,4,1,3,2,1,1,1,1,1,2,2,0,1,1,1,1,1,0,0,1,1,1,3,3,1,1,1
"1220",2,0,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,1,0,1,2,1,0,0,0,0,1,1,1,4,2,1,1,0
"1221",2,1,1,1,1,0,0,2,1,3,2,1,1,1,0,0,2,2,1,1,2,1,1,0,1,0,1,1,1,2,1,1,1,0
"1222",2,1,1,1,1,0,2,4,1,3,0,1,1,0,0,0,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0
"1223",2,1,1,1,1,1,2,4,1,3,0,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,0
"1224",0,1,0,0,0,0,0,2,1,3,0,1,0,0,1,1,1,2,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0
"1225",1,1,1,1,0,0,1,0,1,3,1,1,1,0,1,0,2,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
"1226",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1227",2,1,1,0,0,0,1,2,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,3,1,1,1
"1228",2,1,1,1,1,1,2,3,1,3,0,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1
"1229",0,1,0,1,1,0,2,2,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,2,1,1,0,1
"1230",2,1,1,1,1,0,2,1,1,3,1,1,1,0,0,1,2,2,1,1,1,0,0,1,0,0,1,1,1,2,3,0,0,0
"1231",1,1,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1
"1232",2,1,1,1,0,0,1,2,1,3,0,1,1,1,1,1,1,1,0,1,2,1,1,1,0,0,1,0,1,2,2,1,1,1
"1233",2,0,0,1,1,0,2,4,1,3,0,1,1,1,0,0,1,2,1,1,2,1,1,1,1,1,1,0,1,4,1,1,1,0
"1234",2,1,0,1,0,1,2,2,1,3,1,1,1,0,0,1,2,2,1,0,1,1,0,1,1,1,1,1,1,1,3,0,1,0
"1235",2,1,0,1,0,0,0,3,1,3,1,1,1,0,0,1,2,0,0,0,1,1,0,1,0,0,1,1,1,4,2,1,1,0
"1236",2,1,1,1,0,0,2,3,1,3,0,1,1,1,1,1,2,2,1,1,2,1,0,1,0,1,1,1,1,0,2,1,1,0
"1237",1,1,0,0,1,1,2,4,1,3,0,1,1,1,0,1,2,2,1,1,2,1,1,1,0,0,1,1,1,2,3,1,1,0
"1238",0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"1239",0,1,0,1,0,0,2,2,0,0,1,0,1,1,0,1,2,2,1,1,1,1,0,1,0,0,1,1,1,2,1,1,0,0
"1240",2,1,0,0,1,0,2,2,0,3,1,1,1,0,1,1,2,2,0,1,2,1,0,1,0,0,1,1,1,3,3,1,1,0
"1241",0,1,1,1,0,1,2,4,1,3,2,1,1,1,1,1,2,2,1,0,2,1,0,1,0,0,1,1,1,3,3,1,1,1
"1242",0,1,0,1,1,0,1,2,1,0,0,0,1,0,0,1,2,2,1,1,2,1,1,0,0,1,1,1,1,3,3,1,1,1
"1243",2,0,1,1,0,0,0,1,1,3,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0
"1244",1,0,1,1,0,0,2,1,0,0,1,1,1,1,0,1,1,2,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
"1245",1,1,1,0,1,0,2,3,1,3,1,1,1,0,1,0,2,2,1,1,2,0,1,1,0,0,1,1,1,4,2,0,1,0
"1246",0,1,1,1,0,0,2,1,1,0,0,1,1,1,1,1,0,2,1,1,0,1,0,1,0,0,0,0,1,0,2,1,0,0
"1247",2,1,1,1,0,0,1,1,1,3,1,1,1,1,0,1,2,2,0,1,2,1,1,1,0,0,1,1,1,1,2,1,1,0
"1248",2,1,1,1,0,0,2,4,1,3,0,1,1,1,0,1,2,2,1,1,2,1,1,0,1,0,1,1,1,2,3,1,1,0
"1249",2,1,1,1,1,1,2,4,1,3,2,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1250",1,1,0,1,0,0,2,2,1,0,2,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
"1251",1,1,1,1,1,0,1,3,1,3,2,1,1,1,1,1,2,0,1,0,2,1,1,0,1,1,1,1,1,3,1,1,1,1
"1252",1,1,1,1,0,0,2,3,1,3,0,0,1,1,0,1,1,0,1,0,2,0,0,1,0,0,0,1,1,1,1,1,1,1
"1253",2,1,1,1,0,0,0,1,1,3,0,1,1,0,1,0,0,2,1,1,0,1,1,0,0,0,1,0,1,2,1,1,1,1
"1254",2,0,1,0,1,0,2,3,1,3,0,0,1,1,1,0,1,2,1,0,2,1,1,0,1,1,0,1,1,1,2,0,1,0
"1255",1,0,1,1,1,0,0,3,1,3,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,1,3,1,0,0,0
"1256",2,1,1,1,1,1,2,4,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,0
"1257",0,1,1,1,1,0,0,2,1,3,1,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"1258",0,0,0,1,0,0,2,1,1,3,0,1,1,0,1,1,2,2,1,1,1,1,0,1,0,0,1,0,1,2,3,0,0,0
"1259",0,0,1,1,0,0,1,2,1,0,0,1,1,0,0,0,1,2,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0
"1260",2,1,1,1,0,0,1,4,1,3,1,1,1,0,1,1,1,2,1,1,2,1,1,0,0,1,0,1,1,0,2,1,1,0
"1261",1,0,0,1,0,0,2,3,1,3,1,0,1,1,1,0,2,2,1,0,1,1,0,0,0,0,1,1,1,2,2,1,1,1
"1262",0,1,0,0,0,0,2,0,1,3,0,0,1,1,0,0,2,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0
"1263",0,0,0,1,0,0,0,2,1,3,0,0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0
"1264",2,1,1,1,0,0,2,1,1,0,0,1,1,0,0,1,0,0,1,0,2,0,1,0,1,1,0,0,1,2,2,1,0,0
"1265",2,1,1,1,1,1,2,2,1,3,1,0,1,0,1,1,2,2,1,1,2,1,1,1,0,0,1,1,1,4,3,1,1,0
"1266",2,1,1,1,0,0,2,3,1,3,2,1,1,1,1,1,1,2,0,1,2,1,1,1,0,0,1,1,1,1,2,0,1,0
"1267",1,0,0,1,1,0,1,3,0,0,0,0,1,1,0,1,2,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0
"1268",0,1,0,0,1,0,2,2,1,3,1,0,1,1,1,1,2,2,1,0,2,0,1,0,0,0,1,0,1,3,3,1,0,0
"1269",1,1,1,1,0,0,1,2,1,3,1,1,1,0,0,0,1,2,0,1,1,1,0,1,0,0,1,1,1,4,1,0,1,1
"1270",2,1,1,1,1,0,2,4,1,3,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1
"1271",2,0,0,0,0,1,2,2,1,3,0,1,1,1,1,1,0,2,1,0,1,1,0,0,0,0,0,1,1,3,2,1,0,0
"1272",0,1,0,1,0,0,0,0,1,3,1,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,1,1,2,2,1,1,0
"1273",2,1,0,1,1,0,0,4,0,3,0,0,1,0,0,1,1,1,1,1,2,1,1,1,0,0,1,0,1,2,1,1,1,0
"1274",2,1,0,0,0,0,2,2,1,3,0,1,1,0,1,1,2,2,0,0,2,1,1,1,0,1,1,1,1,1,1,1,1,0
"1275",1,1,1,1,0,0,2,3,1,3,0,1,0,0,1,0,2,2,0,1,2,1,1,1,0,0,1,1,1,3,3,1,1,0
"1276",1,1,0,1,1,0,2,1,1,3,0,0,0,1,0,0,2,2,1,0,2,0,1,0,0,0,1,0,0,2,1,0,1,0
"1277",1,1,0,1,0,0,2,2,1,0,2,0,1,0,1,1,2,2,1,1,2,1,1,0,0,0,1,0,1,1,2,1,0,1
"1278",2,1,1,1,1,0,1,3,1,0,1,1,0,1,1,1,1,2,1,1,2,1,1,1,0,0,1,1,1,3,1,1,1,0
"1279",1,0,0,0,0,1,2,4,1,3,2,0,1,1,1,0,1,2,1,1,0,1,0,1,0,0,1,0,0,4,1,1,1,0
"1280",2,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,2,1,1,0,2,1,0,0,0,0,1,1,1,3,1,1,1,0
"1281",0,1,1,1,0,0,0,3,1,0,0,1,1,0,1,1,2,2,0,1,1,1,1,1,1,1,0,1,1,2,2,1,1,1
"1282",1,1,0,1,1,0,2,3,1,3,0,0,1,1,0,1,1,2,1,0,0,0,0,1,1,1,0,1,1,3,2,1,1,0
"1283",1,1,1,1,1,0,2,4,1,3,1,1,0,1,0,1,2,2,1,1,1,1,0,0,0,0,1,1,1,2,3,1,1,1
"1284",2,1,1,1,0,0,1,0,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"1285",0,1,1,1,0,0,1,4,1,3,0,1,1,0,1,1,0,2,1,0,2,0,1,0,1,1,1,1,1,1,1,1,0,0
"1286",2,1,1,1,1,1,2,4,1,3,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1
"1287",2,1,1,1,0,0,2,1,1,0,0,1,1,1,0,1,0,0,1,1,2,0,1,1,0,0,1,1,1,4,2,1,1,0
"1288",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0
"1289",2,1,0,1,1,0,2,3,1,3,0,1,1,1,1,1,1,2,1,0,1,1,0,1,0,0,0,1,1,1,2,1,0,1
"1290",0,0,0,1,0,0,2,3,1,0,0,1,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
"1291",0,1,1,0,1,1,2,4,1,3,0,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,3,1,1,0
"1292",2,1,1,0,1,1,2,3,1,3,2,1,1,1,1,1,2,1,1,1,2,1,0,1,0,1,1,1,1,2,2,1,1,0
"1293",1,0,0,1,0,0,0,2,1,3,1,1,1,1,0,1,2,2,0,0,1,1,0,0,0,1,1,1,1,2,1,0,1,0
"1294",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0
"1295",2,1,1,1,0,0,2,4,1,3,0,0,1,1,1,1,1,1,0,1,2,1,1,1,1,1,0,1,1,3,1,1,1,0
"1296",0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1297",0,0,0,0,1,0,2,2,0,0,0,1,0,1,0,1,2,2,0,0,1,0,1,0,1,1,0,1,1,4,2,0,1,0
"1298",0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0
"1299",2,1,1,1,0,0,2,4,1,3,0,1,1,1,1,1,2,2,0,1,2,1,1,1,1,1,1,1,1,2,3,1,1,0
"1300",1,1,1,1,1,0,1,4,1,0,1,1,0,0,0,0,0,2,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0
"1301",0,1,0,1,1,1,2,2,1,0,1,0,1,0,1,1,2,2,1,1,2,1,1,1,0,0,1,1,1,2,3,1,1,0
"1302",1,1,1,1,0,0,1,4,0,3,1,1,0,0,0,0,2,1,1,1,2,0,1,0,1,0,0,1,1,0,3,0,1,0
"1303",2,0,0,1,1,0,0,4,1,0,0,0,1,0,1,1,0,2,1,0,2,1,1,0,1,1,0,1,0,2,0,1,0,0
"1304",1,0,0,1,0,0,2,4,1,3,0,1,1,1,0,0,1,2,1,1,2,1,0,0,0,1,1,0,1,2,1,1,1,0
"1305",1,1,0,0,0,0,2,4,0,3,0,1,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,0
"1306",2,1,1,1,1,0,1,3,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"1307",2,1,1,1,0,1,2,4,1,3,1,1,1,1,1,0,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,0
"1308",1,1,0,0,1,1,1,2,1,0,1,0,1,0,0,1,1,2,1,0,1,1,0,0,1,1,0,1,1,4,1,1,1,0
"1309",2,1,1,1,1,0,2,4,1,3,2,1,1,1,1,1,1,2,1,1,2,1,1,0,1,1,1,1,1,2,3,1,1,1
"1310",1,0,0,1,1,0,2,3,1,0,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0,1,1,1,1,4,2,1,1,1
"1311",1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"1312",2,1,1,0,1,0,2,2,1,0,1,1,1,0,1,1,1,2,0,0,2,1,0,1,0,1,1,1,1,2,2,1,1,0
"1313",2,1,1,1,1,0,1,4,1,3,0,0,1,1,1,1,2,2,1,1,2,1,1,0,1,1,1,1,1,4,2,1,1,0
"1314",2,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,2,2,1,1,2,1,0,0,1,1,1,1,1,2,3,1,1,0
"1315",1,1,1,1,0,1,2,1,1,3,0,0,1,0,1,1,2,2,1,1,2,1,0,0,1,1,1,0,0,2,1,1,1,0
"1316",1,1,1,1,1,0,2,1,0,3,0,1,1,1,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
"1317",2,0,1,1,0,0,2,2,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,1,1,1,2,2,1,1,0
"1318",2,1,1,0,0,0,0,3,1,3,2,1,1,1,0,1,0,2,1,1,0,1,1,1,0,1,1,1,1,3,2,0,1,0
"1319",2,1,0,1,1,0,2,4,1,3,0,1,1,1,0,1,2,2,1,1,2,1,0,1,0,0,1,1,1,4,2,1,1,0
"1320",0,1,0,1,1,0,0,1,1,3,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1
"1321",1,1,0,0,0,0,0,2,1,3,0,1,0,0,0,1,0,2,0,1,2,0,1,0,0,0,1,1,1,0,0,1,1,0
"1322",2,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,1,1,0,3,1,0,0
"1323",1,1,0,1,0,0,0,3,1,3,0,0,1,1,1,1,2,2,0,1,2,0,1,0,0,0,1,0,1,2,1,1,1,0
"1324",2,1,1,1,1,0,2,4,1,3,1,0,1,0,1,1,2,2,1,1,2,1,0,0,1,1,1,1,1,2,3,1,1,0
"1325",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,0,0,1,1,1,4,3,1,1,0
"1326",2,1,1,1,0,1,2,3,1,3,1,1,1,0,1,1,2,2,0,1,2,1,0,1,0,0,1,1,1,2,2,1,1,0
"1327",1,1,0,1,0,0,2,2,1,3,1,0,1,1,1,1,1,2,1,1,1,1,0,1,0,0,0,1,1,2,1,1,1,0
"1328",1,0,1,1,0,0,1,3,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,3,3,0,1,0
"1329",2,1,1,1,1,0,2,4,1,3,2,1,1,1,0,0,2,2,1,1,1,1,1,1,0,0,1,1,1,4,3,1,1,1
"1330",2,1,0,1,1,0,2,4,1,3,2,1,1,1,1,1,2,2,1,0,2,1,1,1,1,0,1,1,1,4,2,1,1,1
"1331",2,0,1,1,1,0,2,2,1,3,0,1,1,0,0,1,0,2,1,1,2,1,0,1,0,0,1,0,1,1,2,1,1,0
"1332",1,1,0,1,1,0,2,3,1,3,2,1,1,0,1,0,2,2,1,1,2,1,1,0,1,1,1,1,1,4,2,1,1,0
"1333",0,1,0,0,1,0,1,1,1,3,1,1,1,0,1,1,0,2,1,1,2,1,0,1,0,0,1,1,1,3,1,1,1,0
"1334",1,1,1,1,1,0,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,0,1,0,1,1,1,2,3,1,0,0
"1335",1,1,1,0,1,1,1,2,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,0,1,0,1,0,1,2,3,1,1,0
"1336",1,1,0,1,1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
"1337",0,1,0,1,0,0,0,4,0,3,0,1,1,0,0,1,2,2,0,0,0,1,0,0,1,1,0,0,0,2,1,0,1,0
"1338",1,0,1,1,0,0,1,2,0,3,0,1,1,1,0,1,2,0,0,0,1,1,1,1,0,0,1,1,1,0,2,1,0,0
"1339",2,1,1,1,0,0,2,0,1,0,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,2,0,1,1,0
"1340",1,1,0,1,0,0,0,2,1,3,0,1,1,0,0,1,1,2,0,1,2,1,0,0,1,1,0,0,1,0,0,0,1,0
"1341",1,1,1,1,0,0,1,1,1,3,0,1,1,1,1,0,0,2,1,1,1,1,0,0,0,0,1,1,1,3,3,1,1,0
"1342",0,1,0,0,0,0,1,3,1,3,1,0,1,1,0,1,2,2,1,1,0,1,0,0,0,0,1,0,1,2,3,0,1,0
"1343",2,1,1,1,1,0,2,2,1,0,0,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,1,3,3,1,1,0
"1344",1,1,1,1,0,0,1,3,1,0,1,1,1,1,1,0,2,2,0,0,1,1,0,1,1,1,1,0,0,1,2,1,1,0
